"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,12,3,4,"OO",4738,"N437SW","LAN","DTW",1745,1742,-3,23,1805,50,57,23,74,1828,11,1835,1839,4,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"WN",677,"N414WN","DCA","MDW",1755,1755,0,12,1807,130,114,94,601,1841,8,1905,1849,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"WN",1463,"N8628A","MDW","PHX",1805,1804,-1,9,1813,235,215,200,1444,2033,6,2100,2039,-21,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"WN",435,"N910WN","RDU","BWI",1825,1829,4,8,1837,65,52,42,255,1919,2,1930,1921,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"DL",788,"N391DA","MSY","LAX",1904,1903,-1,13,1916,261,287,233,1670,2109,41,2125,2150,25,0,0,"",25,0,0,0,0
2015,12,4,5,"AA",2392,"N3GXAA","LAX","ORD",600,553,-7,27,620,253,242,209,1744,1149,6,1213,1155,-18,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"DL",689,"N350NA","BOS","SLC",625,627,2,23,650,350,312,284,2105,934,5,1015,939,-36,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"UA",419,"N39416","SEA","IAD",755,754,-1,25,819,301,324,288,2306,1607,11,1556,1618,22,0,0,"",22,0,0,0,0
2015,12,4,5,"DL",1965,"N966DL","LGA","ATL",859,915,16,21,936,177,140,110,762,1126,9,1156,1135,-21,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"UA",1469,"N17126","LAX","EWR",900,910,10,15,925,326,313,284,2454,1709,14,1726,1723,-3,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"WN",1330,"N761RR","ELP","LAX",915,910,-5,8,918,130,124,108,715,1006,8,1025,1014,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"WN",2539,"N224WN","SMF","SEA",940,938,-2,13,951,115,102,84,605,1115,5,1135,1120,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"AA",1604,"N026AA","IAH","DFW",950,948,-2,13,1001,78,62,43,224,1044,6,1108,1050,-18,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"OO",4843,"N496CA","SLC","PSP",1115,1115,0,17,1132,111,119,96,541,1208,6,1206,1214,8,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"WN",2421,"N7701B","SAN","MCI",1120,1114,-6,9,1123,185,168,157,1334,1600,2,1625,1602,-23,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"OO",6191,"N728SK","DEN","BFL",1121,1111,-10,19,1130,152,164,141,845,1251,4,1253,1255,2,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"DL",1559,"N583NW","LAX","HNL",1440,1430,-10,20,1450,354,364,341,2556,1831,3,1834,1834,0,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"MQ",3080,"N508MQ","ORD","PIT",1515,1536,21,9,1545,87,77,64,413,1749,4,1742,1753,11,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"NK",720,"N524NK","LAX","LAS",1535,1528,-7,11,1539,62,58,38,236,1617,9,1637,1626,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"UA",455,"N449UA","AUS","SFO",1817,1811,-6,10,1821,238,225,210,1504,1951,5,2015,1956,-19,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"DL",1619,"N983AT","PBI","LGA",1820,1819,-1,10,1829,174,142,127,1035,2036,5,2114,2041,-33,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"UA",1114,"N488UA","EWR","TPA",1914,1914,0,37,1951,180,186,141,997,2212,8,2214,2220,6,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"AA",1569,"N4YRAA","DEN","DFW",1915,1907,-8,10,1917,117,106,84,641,2141,12,2212,2153,-19,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"WN",1703,"N559WN","IND","BWI",1955,1950,-5,9,1959,95,93,80,516,2119,4,2130,2123,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,4,5,"WN",3036,"N8608N","BWI","DAL",2000,2000,0,12,2012,215,245,159,1209,2151,74,2235,2305,30,0,0,"",30,0,0,0,0
2015,12,4,5,"UA",2040,"N68822","IAH","SAN",2115,2109,-6,18,2127,212,200,179,1303,2226,3,2247,2229,-18,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"NK",111,"N514NK","DTW","LAS",650,650,0,64,754,269,311,241,1749,855,6,819,901,42,0,0,"",42,0,0,0,0
2015,12,5,6,"AA",1499,"N3JYAA","DFW","LAS",705,703,-2,12,715,183,167,148,1055,743,7,808,750,-18,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"UA",277,"N487UA","DEN","SFO",756,748,-8,12,800,169,147,132,967,912,3,945,915,-30,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"DL",2192,"N816DN","TPA","DTW",830,827,-3,18,845,154,157,131,983,1056,8,1104,1104,0,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"DL",1127,"N996DL","ATL","IND",950,949,-1,15,1004,90,85,65,432,1109,5,1120,1114,-6,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"HA",168,"N489HA","HNL","KOA",955,955,0,12,1007,47,44,27,163,1034,5,1042,1039,-3,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"UA",264,"N429UA","DEN","PHL",1002,951,-11,29,1020,212,222,184,1558,1524,9,1534,1533,-1,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"B6",383,"N613JB","JFK","MCO",1100,1053,-7,19,1112,167,163,138,944,1330,6,1347,1336,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"WN",2574,"N418WN","LAX","RNO",1255,1253,-2,9,1302,80,75,61,391,1403,5,1415,1408,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"WN",3719,"N212WN","CMH","RSW",1405,1405,0,10,1415,150,143,129,930,1624,4,1635,1628,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"WN",544,"N255WN","MDW","DEN",1555,1551,-4,13,1604,160,145,127,895,1711,5,1735,1716,-19,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"WN",1451,"N942WN","HOU","MDW",1640,1635,-5,9,1644,145,133,119,937,1843,5,1905,1848,-17,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"MQ",3290,"N528MQ","BUF","ORD",1804,1757,-7,10,1807,124,87,67,474,1814,10,1908,1824,-44,0,0,"",NA,NA,NA,NA,NA
2015,12,5,6,"AA",1981,"N102UW","CLT","LGA",2204,2200,-4,12,2212,99,95,76,544,2328,7,2343,2335,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"F9",743,"N229FR","DEN","PHX",625,619,-6,18,637,123,113,87,602,804,8,828,812,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"OO",4772,"N8942A","SBN","DTW",630,625,-5,25,650,73,66,30,157,720,11,743,731,-12,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"AA",1283,"N3KJAA","SEA","ORD",730,728,-2,11,739,244,230,206,1721,1305,13,1334,1318,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"WN",5981,"N925WN","DCA","IND",755,751,-4,18,809,115,105,80,500,929,7,950,936,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"MQ",3370,"N907MQ","ORD","FWA",845,832,-13,26,858,60,59,28,157,1026,5,1045,1031,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"DL",1214,"N935AT","GSO","ATL",1005,1005,0,20,1025,81,79,53,306,1118,6,1126,1124,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"WN",451,"N631SW","BWI","ORF",1015,1012,-3,17,1029,55,50,30,159,1059,3,1110,1102,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"AA",2059,"N746UW","LGA","CLT",1115,1109,-6,15,1124,131,105,86,544,1250,4,1326,1254,-32,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"AA",1534,"N471AA","DFW","MKE",1200,1155,-5,18,1213,142,135,112,853,1405,5,1422,1410,-12,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"AA",1925,"N604AW","TPA","PHL",1210,1203,-7,11,1214,145,146,125,920,1419,10,1435,1429,-6,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"EV",5927,"N12136","ORD","CWA",1251,1239,-12,20,1259,65,65,39,213,1338,6,1356,1344,-12,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"B6",761,"N508JB","LGA","PBI",1530,1611,41,26,1637,183,174,146,1035,1903,2,1833,1905,32,0,0,"",0,0,32,0,0
2015,12,6,7,"DL",729,"N908DE","DTW","BDL",1548,1542,-6,14,1556,97,90,72,549,1708,4,1725,1712,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,6,7,"WN",5975,"N483WN","MDW","DTW",2200,2203,3,9,2212,65,55,38,228,2350,8,5,2358,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"UA",256,"N24224","DEN","SFO",605,600,-5,8,608,168,166,154,967,742,4,753,746,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"WN",3193,"N7738A","ATL","RIC",855,852,-3,14,906,90,80,62,481,1008,4,1025,1012,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"UA",799,"N419UA","BOS","EWR",944,942,-2,15,957,85,70,46,200,1043,9,1109,1052,-17,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"EV",6157,"N17185","CID","ORD",1151,1141,-10,14,1155,68,74,49,196,1244,11,1259,1255,-4,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"AA",1842,"N701UW","CLT","PIT",1315,1309,-6,19,1328,83,76,53,366,1421,4,1438,1425,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"AA",667,"N659AW","PHX","SNA",1455,1453,-2,20,1513,80,80,56,338,1509,4,1515,1513,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"WN",1201,"N372SW","DAL","ATL",1525,1535,10,13,1548,120,126,108,721,1836,5,1825,1841,16,0,0,"",6,0,8,2,0
2015,12,7,1,"B6",2601,"N294JB","BUF","JFK",1635,1627,-8,12,1639,88,88,70,301,1749,6,1803,1755,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"VX",878,"N529VA","DAL","DCA",1800,1755,-5,10,1805,170,159,143,1184,2128,6,2150,2134,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"MQ",3273,"N3AEMQ","ORD","BUF",1834,1838,4,32,1910,92,103,69,474,2119,2,2106,2121,15,0,0,"",15,0,0,0,0
2015,12,7,1,"WN",804,"N657SW","PHX","SMF",1905,1904,-1,7,1911,115,108,97,647,1948,4,2000,1952,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,7,1,"WN",1297,"N626SW","CLT","BWI",1950,1946,-4,13,1959,85,75,58,361,2057,4,2115,2101,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"EV",5299,"N847AS","ILM","ATL",600,554,-6,11,605,87,79,63,377,708,5,727,713,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"WN",2421,"N914WN","LAS","SAN",930,950,20,21,1011,65,66,43,258,1054,2,1035,1056,21,0,0,"",1,0,20,0,0
2015,12,8,2,"WN",399,"N796SW","SJC","BUR",935,930,-5,11,941,60,58,45,296,1026,2,1035,1028,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"WN",1237,"N780SW","BUR","SMF",1010,1009,-1,12,1021,75,80,64,358,1125,4,1125,1129,4,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"HA",208,"N487HA","HNL","KOA",1046,1039,-7,14,1053,47,47,28,163,1121,5,1133,1126,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"DL",1655,"N683DA","MIA","ATL",1250,1244,-6,39,1323,121,128,78,594,1441,11,1451,1452,1,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"AS",820,"N564AS","OGG","SEA",1435,1431,-4,18,1449,345,324,296,2640,2145,10,2220,2155,-25,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"AA",266,"N856AA","LIH","LAX",1457,1448,-9,11,1459,327,323,301,2615,2200,11,2224,2211,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"EV",5330,"N724EV","DTW","ELM",1535,1528,-7,17,1545,77,68,47,332,1632,4,1652,1636,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"OO",5174,"N732SK","IAH","DFW",1549,1545,-4,17,1602,76,66,44,224,1646,5,1705,1651,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"DL",2362,"N175DZ","LAX","JFK",1600,1556,-4,17,1613,317,333,305,2475,18,11,17,29,12,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"WN",1789,"N603SW","PDX","DEN",1605,1610,5,7,1617,145,132,117,991,1914,8,1930,1922,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"NK",680,"N628NK","IAH","MSY",1759,1758,-1,1,1759,65,46,42,305,1841,3,1904,1844,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"AA",1305,"N3LWAA","ORD","JFK",1835,1831,-4,14,1845,141,125,100,740,2125,11,2156,2136,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"DL",1088,"N672DL","ANC","MSP",2134,2125,-9,12,2137,317,306,288,2519,525,6,551,531,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"UA",1614,"N62884","LAX","IAH",58,52,-6,13,105,188,194,173,1379,558,8,606,606,0,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"WN",259,"N223WN","RNO","DEN",540,535,-5,9,544,135,110,94,804,818,7,855,825,-30,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"EV",4533,"N13903","GSO","EWR",600,555,-5,20,615,99,94,66,445,721,8,739,729,-10,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"WN",1464,"N8625A","MCO","LAS",700,653,-7,9,702,315,280,266,2039,828,5,915,833,-42,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"DL",1080,"N959DN","STL","ATL",710,701,-9,19,720,97,93,70,484,930,4,947,934,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"AA",1415,"N472AA","TUS","DFW",753,745,-8,12,757,134,128,105,813,1042,11,1107,1053,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"UA",1463,"N474UA","LGA","ORD",1000,954,-6,20,1014,159,141,112,733,1106,9,1139,1115,-24,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"AA",2262,"N3KFAA","DFW","SEA",1025,1020,-5,18,1038,266,276,249,1660,1247,9,1251,1256,5,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"DL",430,"N624AG","JFK","SFO",1030,1023,-7,17,1040,393,391,369,2586,1349,5,1403,1354,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"DL",800,"N693DL","BOS","ATL",1100,1100,0,24,1124,187,172,140,946,1344,8,1407,1352,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"EV",5120,"N136EV","MSP","IAH",1121,1117,-4,20,1137,189,171,147,1034,1404,4,1430,1408,-22,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"AA",1561,"N870AA","AUS","DFW",1204,1155,-9,14,1209,67,65,37,190,1246,14,1311,1300,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"AA",2168,"N965UW","BOS","LGA",1400,1352,-8,13,1405,84,70,45,184,1450,12,1524,1502,-22,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"EV",4324,"N16571","TUL","ORD",1738,1728,-10,24,1752,114,132,96,585,1928,12,1932,1940,8,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"DL",2222,"N540US","OGG","LAX",2100,2059,-1,13,2112,320,298,274,2486,346,11,420,357,-23,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"DL",1674,"N324US","SLC","PDX",2155,2149,-6,16,2205,129,120,97,630,2242,7,2304,2249,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"DL",2326,"N672DL","FLL","ATL",845,838,-7,18,856,113,106,80,581,1016,8,1038,1024,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"WN",985,"N396SW","ATL","SAT",1000,952,-8,25,1017,170,150,122,874,1119,3,1150,1122,-28,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"OO",4685,"N452SW","BUR","SLC",1020,1013,-7,12,1025,114,99,82,574,1247,5,1314,1252,-22,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"UA",524,"N491UA","IAH","MSY",1125,1121,-4,15,1136,73,64,45,305,1221,4,1238,1225,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"DL",1891,"N662DN","TPA","ATL",1140,1136,-4,13,1149,97,88,65,406,1254,10,1317,1304,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"DL",753,"N368NB","AUS","JFK",1300,1259,-1,13,1312,216,208,189,1521,1721,6,1736,1727,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"UA",659,"N33264","IAH","MIA",1550,1546,-4,13,1559,139,135,116,964,1855,6,1909,1901,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"AA",1095,"N019AA","STL","DFW",1550,1548,-2,9,1557,125,102,81,550,1718,12,1755,1730,-25,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"WN",1022,"N946WN","FLL","BWI",1555,1553,-2,16,1609,150,142,121,925,1810,5,1825,1815,-10,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"WN",58,"N365SW","ELP","HOU",1610,1611,1,9,1620,105,101,85,677,1845,7,1855,1852,-3,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"WN",1162,"N8329B","OAK","PDX",1940,1956,16,18,2014,100,100,76,543,2130,6,2120,2136,16,0,0,"",0,0,16,0,0
2015,12,11,5,"EV",2758,"N904EV","FSM","DFW",508,500,-8,12,512,77,71,44,227,556,15,625,611,-14,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"NK",832,"N639NK","IAH","MCO",700,726,26,25,751,131,142,109,854,1040,8,1011,1048,37,0,0,"",11,0,26,0,0
2015,12,11,5,"WN",599,"N656SW","DAL","ABQ",800,756,-4,11,807,110,110,93,580,840,6,850,846,-4,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"OO",4609,"N187PQ","IAH","SLC",1150,1148,-2,15,1203,204,178,159,1195,1342,4,1414,1346,-28,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"WN",2409,"N340LV","LAX","SFO",1235,1233,-2,13,1246,80,77,60,337,1346,4,1355,1350,-5,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"DL",2201,"N3745B","PHX","JFK",1525,1617,52,23,1640,285,270,241,2153,2241,6,2210,2247,37,0,0,"",0,0,3,34,0
2015,12,11,5,"AA",1221,"N875AA","DFW","AUS",1700,1658,-2,23,1721,64,64,33,190,1754,8,1804,1802,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"WN",701,"N214WN","PBI","ISP",1745,1750,5,10,1800,155,164,150,1052,2030,4,2020,2034,14,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"DL",2321,"N841DN","MSP","LAX",1937,1944,7,23,2007,248,269,235,1535,2202,11,2145,2213,28,0,0,"",21,0,0,7,0
2015,12,11,5,"EV",4408,"N13566","ORD","AZO",2050,2042,-8,11,2053,62,41,21,122,2214,9,2252,2223,-29,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",1403,"N5EJAA","DFW","MIA",500,511,11,12,523,158,154,132,1121,835,10,838,845,7,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"WN",3592,"N409WN","PVD","BWI",730,724,-6,10,734,85,75,55,327,829,10,855,839,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"VX",352,"N631VA","SFO","BOS",925,929,4,15,944,340,325,296,2704,1740,14,1805,1754,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",2224,"N570AA","ORD","MSP",1000,957,-3,22,1019,85,98,68,334,1127,8,1125,1135,10,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"EV",2746,"N877AS","FSM","DFW",1012,1004,-8,12,1016,73,79,57,227,1113,10,1125,1123,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",820,"N582UW","SJU","PHL",1335,1336,1,35,1411,250,287,245,1576,1716,7,1645,1723,38,0,0,"",37,0,0,1,0
2015,12,12,6,"AA",198,"N3BFAA","BOS","JFK",1435,1424,-11,13,1437,86,62,41,187,1518,8,1601,1526,-35,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"DL",373,"N801DZ","DTW","SFO",1545,1542,-3,15,1557,316,304,283,2079,1740,6,1801,1746,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"WN",3665,"N951WN","SLC","DEN",1610,1610,0,16,1626,85,95,66,391,1732,13,1735,1745,10,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"DL",1365,"N960DL","DTW","BDL",1958,1952,-6,20,2012,97,93,68,549,2120,5,2135,2125,-10,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",1583,"N434AA","DFW","TUS",2005,2000,-5,10,2010,146,141,126,813,2116,5,2131,2121,-10,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",638,"N207UW","OGG","PHX",2220,2233,13,14,2247,340,321,303,2845,650,4,700,654,-6,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"AA",246,"N865AA","KOA","LAX",2326,2320,-6,17,2337,311,296,269,2504,606,10,637,616,-21,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"UA",1456,"N69888","IAH","SFO",1126,1418,172,16,1434,261,253,233,1635,1627,4,1347,1631,164,0,0,"",163,0,0,1,0
2015,12,13,7,"AS",535,"N518AS","PSP","PDX",1230,1224,-6,13,1237,145,143,123,873,1440,7,1455,1447,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"EV",6181,"N14543","EWR","BUF",1600,1557,-3,13,1610,78,73,54,282,1704,6,1718,1710,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"B6",271,"N556JB","LGA","FLL",1628,1637,9,23,1700,192,167,140,1076,1920,4,1940,1924,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"EV",4356,"N11547","IAH","MAF",1705,1733,28,20,1753,95,99,72,429,1905,7,1840,1912,32,0,0,"",4,0,13,15,0
2015,12,13,7,"UA",470,"N837UA","DEN","CMH",1728,1727,-1,13,1740,167,159,143,1154,2203,3,2215,2206,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"EV",4614,"N16183","EWR","BUF",1755,1750,-5,17,1807,87,73,53,282,1900,3,1922,1903,-19,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"UA",624,"N79279","ORD","DCA",1810,1816,6,22,1838,113,121,95,612,2113,4,2103,2117,14,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"EV",4939,"N614QX","LGA","RIC",1930,1937,7,22,1959,98,78,53,292,2052,3,2108,2055,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"AA",2385,"N550AA","SAT","DFW",1943,1944,1,12,1956,76,70,47,247,2043,11,2059,2054,-5,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"OO",5270,"N975SW","DEN","MOT",1946,1947,1,14,2001,110,101,81,604,2222,6,2236,2228,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"AA",2482,"N3JXAA","AUS","DFW",1957,1950,-7,12,2002,73,64,45,190,2047,7,2110,2054,-16,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"EV",2739,"N673AE","DFW","TYS",2005,2004,-1,14,2018,122,120,94,771,2252,12,2307,2304,-3,0,0,"",NA,NA,NA,NA,NA
2015,12,13,7,"MQ",3469,"N658MQ","ORD","FWA",2210,2203,-7,16,2219,57,47,29,157,2348,2,7,2350,-17,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"WN",458,"N8648A","LAX","MDW",620,626,6,9,635,240,214,200,1750,1155,5,1220,1200,-20,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"OO",5445,"N943SW","SFO","SBP",850,844,-6,25,909,63,64,34,190,943,5,953,948,-5,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"AA",2623,"N581AA","MSP","DFW",1022,1101,39,41,1142,158,170,123,852,1345,6,1300,1351,51,0,0,"",12,0,0,39,0
2015,12,14,1,"AA",2044,"N936UW","CLT","MIA",1320,1321,1,34,1355,124,138,96,650,1531,8,1524,1539,15,0,0,"",14,0,1,0,0
2015,12,14,1,"DL",1715,"N934AT","TYS","ATL",1425,1421,-4,18,1439,69,58,34,152,1513,6,1534,1519,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"WN",4063,"N218WN","DAL","DCA",1435,1439,4,10,1449,160,154,141,1184,1810,3,1815,1813,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"EV",4194,"N12160","MCI","IAH",1500,1459,-1,10,1509,125,114,99,643,1648,5,1705,1653,-12,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"DL",1462,"N971DL","ATL","PIT",1537,1534,-3,13,1547,102,96,68,526,1655,15,1719,1710,-9,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"AA",2475,"N3KKAA","ORD","SFO",1538,1617,39,19,1636,286,271,248,1846,1844,4,1824,1848,24,0,0,"",0,0,0,24,0
2015,12,14,1,"B6",523,"N937JB","JFK","LAX",1645,1642,-3,13,1655,380,370,351,2475,1946,6,2005,1952,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"B6",357,"N231JB","BOS","IAD",1750,1740,-10,18,1758,107,102,80,413,1918,4,1937,1922,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"B6",660,"N190JB","PHL","BOS",1755,1844,49,39,1923,78,91,47,280,2010,5,1913,2015,62,0,0,"",13,0,15,34,0
2015,12,14,1,"DL",2328,"N3755D","JFK","AUS",1815,1946,91,44,2030,270,271,220,1521,2310,7,2145,2317,92,0,0,"",1,0,75,16,0
2015,12,14,1,"OO",4542,"N463SW","IDA","SLC",1819,1847,28,17,1904,66,70,46,188,1950,7,1925,1957,32,0,0,"",4,0,0,28,0
2015,12,14,1,"EV",3821,"N12552","IAH","MCI",1917,1913,-4,25,1938,122,119,87,643,2105,7,2119,2112,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,14,1,"UA",587,"N435UA","SFO","SNA",1934,1928,-6,30,1958,90,91,58,372,2056,3,2104,2059,-5,0,0,"",NA,NA,NA,NA,NA
